# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
exon-XM_023789254.1-1	GENE_exon-XM_023789254.1-1	rna-XM_023789254.1	protein_coding	0	6	5	181	6	0	1	0	0	1	0	74	0	13	4	0	0	0	0	0	0	0	0	0	0	6	87
exon-XM_023789255.1-1	GENE_exon-XM_023789255.1-1	rna-XM_023789255.1	protein_coding	0	6	5	181	6	0	4	0	0	1	0	74	0	13	4	0	0	0	0	0	0	0	0	0	0	6	84
exon-XM_023789256.1-1	GENE_exon-XM_023789256.1-1	rna-XM_023789256.1	protein_coding	0	7	3	185	6	1	7	0	0	0	0	74	0	20	3	0	0	0	0	0	0	0	0	0	0	6	78
exon-XM_023789257.1-1	GENE_exon-XM_023789257.1-1	rna-XM_023789257.1	protein_coding	0	7	3	186	6	1	3	0	0	0	0	74	0	31	3	0	0	0	0	0	0	0	0	0	0	6	72
exon-XM_023789271.1-1	GENE_exon-XM_023789271.1-1	rna-XM_023789271.1	protein_coding	0	31	8	329	17	1	5	0	0	0	0	133	0	16	8	0	0	0	0	1	0	0	0	0	0	29	158
exon-XM_023789272.1-1	GENE_exon-XM_023789272.1-1	rna-XM_023789272.1	protein_coding	0	15	10	201	11	1	3	0	0	0	0	59	0	12	10	0	0	0	0	2	0	0	0	0	0	12	117
exon-XM_023789273.1-1	GENE_exon-XM_023789273.1-1	rna-XM_023789273.1	protein_coding	0	15	10	201	11	1	3	0	0	0	0	59	0	12	10	0	0	0	0	2	0	0	0	0	0	12	117
exon-XM_023789274.1-1	GENE_exon-XM_023789274.1-1	rna-XM_023789274.1	protein_coding	0	11	4	169	3	0	6	0	0	0	0	71	0	18	4	0	0	0	0	2	0	0	0	0	0	9	73
exon-XM_023789322.1-1	GENE_exon-XM_023789322.1-1	rna-XM_023789322.1	protein_coding	0	16	8	362	1	1	5	0	0	0	0	136	0	44	8	0	0	0	0	3	0	0	0	0	0	12	179
exon-XM_023789346.1-1	GENE_exon-XM_023789346.1-1	rna-XM_023789346.1	protein_coding	1	10	5	406	10	2	11	0	0	0	0	160	0	29	5	0	0	0	1	3	0	0	0	0	0	5	200
exon-XM_023789347.1-1	GENE_exon-XM_023789347.1-1	rna-XM_023789347.1	protein_coding	1	10	5	406	10	2	11	0	0	0	0	160	0	29	5	0	0	0	1	3	0	0	0	0	0	5	200
exon-XM_023789362.1-1	GENE_exon-XM_023789362.1-1	rna-XM_023789362.1	protein_coding	0	4	3	156	2	0	8	0	0	0	0	92	0	0	3	0	0	0	0	0	0	0	0	0	0	4	54
exon-XM_023789365.1-1	GENE_exon-XM_023789365.1-1	rna-XM_023789365.1	protein_coding	0	18	4	397	8	0	2	0	0	0	0	149	0	80	4	0	0	0	0	5	0	0	0	0	0	14	162
exon-XM_023789366.1-1	GENE_exon-XM_023789366.1-1	rna-XM_023789366.1	protein_coding	0	8	10	333	10	0	10	0	0	0	0	140	0	78	10	0	0	0	0	3	0	0	0	0	0	6	96
exon-XM_023789367.1-1	GENE_exon-XM_023789367.1-1	rna-XM_023789367.1	protein_coding	1	7	5	312	1	0	10	0	0	0	0	126	0	81	5	0	0	1	0	2	0	0	0	0	0	6	96
exon-XM_023789373.1-1	GENE_exon-XM_023789373.1-1	rna-XM_023789373.1	protein_coding	0	18	3	329	1	1	5	0	0	0	0	187	0	25	3	0	0	0	0	1	0	0	0	0	0	16	112
exon-XM_023789374.1-1	GENE_exon-XM_023789374.1-1	rna-XM_023789374.1	protein_coding	0	19	3	329	1	2	9	0	0	0	0	187	0	21	3	0	0	0	0	1	0	0	0	0	0	16	112
exon-XM_023789399.1-1	GENE_exon-XM_023789399.1-1	rna-XM_023789399.1	protein_coding	0	26	10	202	10	0	7	0	0	0	0	27	0	75	10	0	0	0	0	12	0	0	0	0	0	16	93
exon-XM_023789409.1-1	GENE_exon-XM_023789409.1-1	rna-XM_023789409.1	protein_coding	0	12	2	404	13	0	0	0	0	0	0	189	0	60	2	0	0	0	0	2	0	0	0	0	0	10	144
exon-XM_023789429.1-1	GENE_exon-XM_023789429.1-1	rna-XM_023789429.1	protein_coding	0	5	12	249	0	0	5	0	0	0	0	127	0	13	12	0	0	0	0	0	0	0	0	0	0	5	104
exon-XM_023789460.1-1	GENE_exon-XM_023789460.1-1	rna-XM_023789460.1	protein_coding	0	21	7	381	9	3	14	0	0	0	0	138	0	69	7	0	0	0	0	3	0	0	0	0	0	15	154
exon-XM_023789461.1-1	GENE_exon-XM_023789461.1-1	rna-XM_023789461.1	protein_coding	0	14	6	357	9	0	3	0	0	0	0	138	0	58	6	0	0	0	0	2	0	0	0	0	0	12	151
exon-XM_023789463.1-1	GENE_exon-XM_023789463.1-1	rna-XM_023789463.1	protein_coding	0	14	6	357	9	0	3	0	0	0	0	138	0	58	6	0	0	0	0	2	0	0	0	0	0	12	151
exon-XM_023789464.1-1	GENE_exon-XM_023789464.1-1	rna-XM_023789464.1	protein_coding	0	14	6	356	9	0	3	0	0	0	0	138	0	58	6	0	0	0	0	2	0	0	0	0	0	12	150
exon-XM_023789465.1-1	GENE_exon-XM_023789465.1-1	rna-XM_023789465.1	protein_coding	0	14	6	356	9	0	2	0	0	0	0	138	0	58	6	0	0	0	0	2	0	0	0	0	0	12	151
exon-XM_023789472.1-1	GENE_exon-XM_023789472.1-1	rna-XM_023789472.1	protein_coding	0	20	35	350	5	1	10	0	0	1	0	95	0	80	34	0	0	0	0	2	0	1	0	0	0	17	161
exon-XM_023789473.1-1	GENE_exon-XM_023789473.1-1	rna-XM_023789473.1	protein_coding	0	20	0	387	7	0	2	0	0	0	0	158	0	45	0	0	0	0	0	4	0	0	0	0	0	17	178
exon-XM_023789486.1-1	GENE_exon-XM_023789486.1-1	rna-XM_023789486.1	protein_coding	0	3	2	403	4	0	7	0	0	0	0	147	0	12	2	0	0	0	0	0	0	0	0	0	0	3	233
exon-XM_023789487.1-1	GENE_exon-XM_023789487.1-1	rna-XM_023789487.1	protein_coding	0	3	2	403	4	0	7	0	0	0	0	147	0	12	2	0	0	0	0	0	0	0	0	0	0	3	233
exon-XM_023789488.1-1	GENE_exon-XM_023789488.1-1	rna-XM_023789488.1	protein_coding	0	1	1	366	1	0	5	0	1	0	0	155	0	28	0	0	0	0	0	0	0	0	0	0	0	1	177
exon-XM_023789510.1-1	GENE_exon-XM_023789510.1-1	rna-XM_023789510.1	protein_coding	0	19	9	171	5	2	9	0	1	0	0	77	0	16	8	0	0	0	0	1	0	0	0	0	0	16	65
exon-XM_023789511.1-1	GENE_exon-XM_023789511.1-1	rna-XM_023789511.1	protein_coding	1	19	9	170	5	2	4	0	1	0	0	77	0	21	8	0	0	0	1	1	0	0	0	0	0	16	65
exon-XM_023789519.1-1	GENE_exon-XM_023789519.1-1	rna-XM_023789519.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_023789520.1-1	GENE_exon-XM_023789520.1-1	rna-XM_023789520.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_023789567.1-1	GENE_exon-XM_023789567.1-1	rna-XM_023789567.1	protein_coding	0	10	9	305	1	0	7	0	0	0	0	120	0	38	9	0	0	0	0	2	0	0	0	0	0	8	141
exon-XM_023789568.1-1	GENE_exon-XM_023789568.1-1	rna-XM_023789568.1	protein_coding	0	7	8	305	1	0	2	0	0	0	0	120	0	38	8	0	0	0	0	1	0	0	0	0	0	6	145
exon-XM_023789569.1-1	GENE_exon-XM_023789569.1-1	rna-XM_023789569.1	protein_coding	0	6	8	284	1	0	1	0	0	0	0	120	0	24	8	0	0	0	0	1	0	0	0	0	0	5	139
exon-XM_023789575.1-1	GENE_exon-XM_023789575.1-1	rna-XM_023789575.1	protein_coding	0	10	5	372	6	0	0	0	0	0	0	218	0	39	5	0	0	0	0	2	0	0	0	0	0	8	111
exon-XM_023789602.1-1	GENE_exon-XM_023789602.1-1	rna-XM_023789602.1	protein_coding	0	10	28	220	5	1	3	0	0	0	2	114	0	33	26	0	0	0	0	1	0	0	0	0	0	8	66
exon-XM_023789647.1-1	GENE_exon-XM_023789647.1-1	rna-XM_023789647.1	protein_coding	1	4	3	245	2	1	3	0	0	0	0	107	0	5	3	0	0	0	1	2	0	0	0	0	0	2	130
exon-XM_023789648.1-1	GENE_exon-XM_023789648.1-1	rna-XM_023789648.1	protein_coding	0	10	10	235	0	0	0	0	1	0	0	116	0	15	9	0	0	0	0	1	0	0	0	0	0	10	104
exon-XM_023789655.1-1	GENE_exon-XM_023789655.1-1	rna-XM_023789655.1	protein_coding	0	1	1	139	0	0	2	0	0	0	0	8	0	6	1	0	0	0	0	1	0	0	0	0	0	0	124
exon-XM_023789670.1-1	GENE_exon-XM_023789670.1-1	rna-XM_023789670.1	protein_coding	0	11	5	219	3	1	4	0	0	0	0	132	0	1	5	0	0	0	0	1	0	0	0	0	0	9	80
exon-XM_023789708.1-1	GENE_exon-XM_023789708.1-1	rna-XM_023789708.1	protein_coding	3	27	26	385	10	1	7	1	3	0	1	135	0	112	21	0	0	1	1	8	0	0	1	0	0	20	129
exon-XM_023789711.1-1	GENE_exon-XM_023789711.1-1	rna-XM_023789711.1	protein_coding	0	10	3	324	6	0	0	0	0	0	0	97	0	38	3	0	0	0	0	3	0	0	0	0	0	8	184
exon-XM_023789762.1-1	GENE_exon-XM_023789762.1-1	rna-XM_023789762.1	protein_coding	0	12	0	267	5	0	0	0	0	0	0	107	0	43	0	0	0	0	0	4	0	0	0	0	0	8	116
exon-XM_023789763.1-1	GENE_exon-XM_023789763.1-1	rna-XM_023789763.1	protein_coding	0	12	0	267	5	0	0	0	0	0	0	107	0	43	0	0	0	0	0	4	0	0	0	0	0	8	116
exon-XM_023789781.1-1	GENE_exon-XM_023789781.1-1	rna-XM_023789781.1	protein_coding	1	16	19	270	7	0	13	0	0	0	0	114	0	49	19	0	0	0	1	4	0	0	0	0	0	13	90
exon-XM_023789782.1-1	GENE_exon-XM_023789782.1-1	rna-XM_023789782.1	protein_coding	1	16	19	270	7	0	13	0	0	0	0	114	0	49	19	0	0	0	1	4	0	0	0	0	0	13	90
exon-XM_023789783.1-1	GENE_exon-XM_023789783.1-1	rna-XM_023789783.1	protein_coding	1	15	19	271	7	0	14	0	0	0	0	114	0	49	19	0	0	0	1	3	0	0	0	0	0	13	89
exon-XM_023789861.1-1	GENE_exon-XM_023789861.1-1	rna-XM_023789861.1	protein_coding	0	22	2	351	8	3	11	0	0	0	0	159	0	50	2	0	0	0	0	11	0	0	0	0	0	10	131
exon-XM_023789868.1-1	GENE_exon-XM_023789868.1-1	rna-XM_023789868.1	protein_coding	0	8	8	158	9	0	7	0	0	0	0	44	0	62	8	0	0	0	0	5	0	0	0	0	0	5	39
exon-XM_023789869.1-1	GENE_exon-XM_023789869.1-1	rna-XM_023789869.1	protein_coding	0	8	8	158	9	0	7	0	0	0	0	44	0	62	8	0	0	0	0	5	0	0	0	0	0	5	39
exon-XM_023789870.1-1	GENE_exon-XM_023789870.1-1	rna-XM_023789870.1	protein_coding	0	8	8	158	9	0	7	0	0	0	0	44	0	62	8	0	0	0	0	5	0	0	0	0	0	5	39
exon-XM_023789905.1-1	GENE_exon-XM_023789905.1-1	rna-XM_023789905.1	protein_coding	1	14	1	189	0	1	9	0	0	0	0	23	0	17	1	0	0	1	0	6	0	0	0	0	0	7	147
exon-XM_023789907.1-1	GENE_exon-XM_023789907.1-1	rna-XM_023789907.1	protein_coding	0	23	15	292	13	0	7	2	1	0	0	80	0	16	12	0	0	0	0	0	0	0	0	0	0	23	176
exon-XM_023789908.1-1	GENE_exon-XM_023789908.1-1	rna-XM_023789908.1	protein_coding	0	0	0	30	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023789944.1-1	GENE_exon-XM_023789944.1-1	rna-XM_023789944.1	protein_coding	0	7	0	258	3	0	4	0	0	0	0	139	0	27	0	0	0	0	0	3	0	1	0	0	0	4	86
exon-XM_023789947.1-1	GENE_exon-XM_023789947.1-1	rna-XM_023789947.1	protein_coding	0	4	1	392	9	1	24	0	0	0	0	182	0	43	1	0	0	0	0	1	0	0	0	0	0	2	135
exon-XM_023789961.1-1	GENE_exon-XM_023789961.1-1	rna-XM_023789961.1	protein_coding	0	16	10	235	11	1	10	1	0	0	0	126	0	61	9	0	0	0	0	6	0	0	0	0	0	9	31
exon-XM_023789962.1-1	GENE_exon-XM_023789962.1-1	rna-XM_023789962.1	protein_coding	0	17	10	240	11	0	4	1	0	0	0	126	0	67	9	0	0	0	0	8	0	0	0	0	0	9	37
exon-XM_023789963.1-1	GENE_exon-XM_023789963.1-1	rna-XM_023789963.1	protein_coding	0	16	10	235	11	2	11	1	0	0	0	126	0	60	9	0	0	0	0	5	0	0	0	0	0	9	31
exon-XM_023789969.1-1	GENE_exon-XM_023789969.1-1	rna-XM_023789969.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789970.1-1	GENE_exon-XM_023789970.1-1	rna-XM_023789970.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789971.1-1	GENE_exon-XM_023789971.1-1	rna-XM_023789971.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789972.1-1	GENE_exon-XM_023789972.1-1	rna-XM_023789972.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789973.1-1	GENE_exon-XM_023789973.1-1	rna-XM_023789973.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789974.1-1	GENE_exon-XM_023789974.1-1	rna-XM_023789974.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789975.1-1	GENE_exon-XM_023789975.1-1	rna-XM_023789975.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789976.1-1	GENE_exon-XM_023789976.1-1	rna-XM_023789976.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789977.1-1	GENE_exon-XM_023789977.1-1	rna-XM_023789977.1	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XM_023789978.1-1	GENE_exon-XM_023789978.1-1	rna-XM_023789978.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789979.1-1	GENE_exon-XM_023789979.1-1	rna-XM_023789979.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023789980.1-1	GENE_exon-XM_023789980.1-1	rna-XM_023789980.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
exon-XM_023790001.1-1	GENE_exon-XM_023790001.1-1	rna-XM_023790001.1	protein_coding	3	2	8	259	0	0	0	0	0	0	0	116	1	7	8	0	0	0	1	0	1	0	0	0	0	2	137
exon-XM_023790002.1-1	GENE_exon-XM_023790002.1-1	rna-XM_023790002.1	protein_coding	0	1	5	297	6	0	4	0	1	0	0	131	0	15	4	0	0	0	0	0	0	0	0	0	0	1	141
exon-XM_023790003.1-1	GENE_exon-XM_023790003.1-1	rna-XM_023790003.1	protein_coding	0	1	5	297	6	0	4	0	1	0	0	131	0	15	4	0	0	0	0	0	0	0	0	0	0	1	141
exon-XM_023790004.1-1	GENE_exon-XM_023790004.1-1	rna-XM_023790004.1	protein_coding	0	1	5	297	6	0	4	0	1	0	0	131	0	15	4	0	0	0	0	0	0	0	0	0	0	1	141
exon-XM_023790011.1-1	GENE_exon-XM_023790011.1-1	rna-XM_023790011.1	protein_coding	3	4	7	136	0	0	0	0	0	0	0	86	3	0	7	0	0	0	0	2	0	0	0	0	0	4	50
exon-XM_023790014.1-1	GENE_exon-XM_023790014.1-1	rna-XM_023790014.1	protein_coding	3	1	9	167	0	0	0	0	0	0	1	79	3	0	8	0	0	0	0	0	0	0	0	0	0	1	88
exon-XM_023790045.1-1	GENE_exon-XM_023790045.1-1	rna-XM_023790045.1	protein_coding	2	23	26	285	2	1	5	0	1	0	0	174	2	7	25	0	0	0	0	0	0	0	0	0	0	22	97
exon-XM_023790046.1-1	GENE_exon-XM_023790046.1-1	rna-XM_023790046.1	protein_coding	2	22	25	287	2	1	5	0	1	0	0	174	2	9	24	0	0	0	0	0	0	0	0	0	0	21	97
exon-XM_023790053.1-1	GENE_exon-XM_023790053.1-1	rna-XM_023790053.1	protein_coding	1	6	1	375	6	3	8	0	0	0	0	194	0	52	1	0	0	1	0	0	0	0	0	0	0	3	116
exon-XM_023790057.1-1	GENE_exon-XM_023790057.1-1	rna-XM_023790057.1	protein_coding	1	6	0	280	12	0	1	0	0	0	0	68	0	50	0	0	0	0	1	3	0	0	0	0	0	3	153
exon-XM_023790095.1-1	GENE_exon-XM_023790095.1-1	rna-XM_023790095.1	protein_coding	0	63	36	521	6	1	10	0	0	0	0	144	0	199	36	0	0	0	0	17	0	0	0	0	0	47	177
exon-XM_023790096.1-1	GENE_exon-XM_023790096.1-1	rna-XM_023790096.1	protein_coding	0	51	34	431	6	1	2	0	0	0	0	144	0	128	34	0	0	0	0	15	0	0	0	0	0	37	164
exon-XM_023790109.1-1	GENE_exon-XM_023790109.1-1	rna-XM_023790109.1	protein_coding	0	28	21	364	5	0	0	0	0	0	0	195	0	30	21	0	0	0	0	3	0	0	0	0	0	25	137
exon-XM_023790148.1-1	GENE_exon-XM_023790148.1-1	rna-XM_023790148.1	protein_coding	0	0	2	259	6	0	2	0	0	0	0	128	0	0	2	0	0	0	0	0	0	0	0	0	0	0	123
exon-XM_023790180.1-1	GENE_exon-XM_023790180.1-1	rna-XM_023790180.1	protein_coding	0	11	12	397	14	0	0	0	0	0	0	148	0	15	12	0	0	0	0	2	0	0	0	0	0	9	222
exon-XM_023790276.1-1	GENE_exon-XM_023790276.1-1	rna-XM_023790276.1	protein_coding	0	4	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0
exon-XR_002832386.1-1	GENE_exon-XR_002832386.1-1	rna-XR_002832386.1		1	10	0	457	0	0	0	0	0	0	0	160	0	53	0	76	0	1	0	10	0	0	0	0	0	0	179
exon-XR_002832387.1-1	GENE_exon-XR_002832387.1-1	rna-XR_002832387.1		1	10	0	457	0	0	0	0	0	0	0	160	0	53	0	76	0	1	0	10	0	0	0	0	0	0	179
exon-XR_002832388.1-1	GENE_exon-XR_002832388.1-1	rna-XR_002832388.1		1	10	0	457	0	0	0	0	0	0	0	160	0	53	0	76	0	1	0	10	0	0	0	0	0	0	179
exon-XR_002832389.1-1	GENE_exon-XR_002832389.1-1	rna-XR_002832389.1		1	9	0	458	0	0	0	0	0	0	0	160	0	53	0	76	0	1	0	9	0	0	0	0	0	0	179
exon-XR_002832390.1-1	GENE_exon-XR_002832390.1-1	rna-XR_002832390.1		1	10	0	457	0	0	0	0	0	0	0	160	0	53	0	76	0	1	0	10	0	0	0	0	0	0	179
exon-XR_002832475.1-1	GENE_exon-XR_002832475.1-1	rna-XR_002832475.1		0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97
exon-XR_002832476.1-1	GENE_exon-XR_002832476.1-1	rna-XR_002832476.1		0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90
exon-XR_002832518.1-1	GENE_exon-XR_002832518.1-1	rna-XR_002832518.1		0	5	0	376	0	0	0	0	0	0	0	133	0	121	0	6	0	0	0	5	0	0	0	0	0	0	121
exon-XR_002832526.1-1	GENE_exon-XR_002832526.1-1	rna-XR_002832526.1		0	0	0	283	0	0	0	0	0	0	0	159	0	0	0	1	0	0	0	0	0	0	0	0	0	0	123
exon-XR_002832527.1-1	GENE_exon-XR_002832527.1-1	rna-XR_002832527.1		0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
exon-XR_002832539.1-1	GENE_exon-XR_002832539.1-1	rna-XR_002832539.1		0	0	0	30	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
exon-XR_002832540.1-1	GENE_exon-XR_002832540.1-1	rna-XR_002832540.1		0	0	0	293	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137
exon-XR_002832546.1-1	GENE_exon-XR_002832546.1-1	rna-XR_002832546.1		0	1	0	29	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	1	0	0	0	0	0	0	17
exon-XR_002832547.1-1	GENE_exon-XR_002832547.1-1	rna-XR_002832547.1		0	0	0	297	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143
exon-XR_002832552.1-1	GENE_exon-XR_002832552.1-1	rna-XR_002832552.1		0	0	0	305	0	0	0	0	0	0	0	117	0	0	0	4	0	0	0	0	0	0	0	0	0	0	184
exon-XR_002832577.1-1	GENE_exon-XR_002832577.1-1	rna-XR_002832577.1		0	0	0	30	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
exon-XR_002832578.1-1	GENE_exon-XR_002832578.1-1	rna-XR_002832578.1		0	1	0	285	0	0	0	0	0	0	0	154	0	0	0	3	0	0	0	1	0	0	0	0	0	0	129
exon-XR_002832582.1-1	GENE_exon-XR_002832582.1-1	rna-XR_002832582.1		0	0	0	285	0	0	0	0	0	0	0	155	0	0	0	3	0	0	0	0	0	0	0	0	0	0	127
exon-XR_002832583.1-1	GENE_exon-XR_002832583.1-1	rna-XR_002832583.1		0	0	0	30	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28
exon-XR_002832656.1-1	GENE_exon-XR_002832656.1-1	rna-XR_002832656.1		0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002832867.1-1	GENE_exon-XR_002832867.1-1	rna-XR_002832867.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XR_002832868.1-1	GENE_exon-XR_002832868.1-1	rna-XR_002832868.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XR_002832869.1-1	GENE_exon-XR_002832869.1-1	rna-XR_002832869.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XR_002832870.1-1	GENE_exon-XR_002832870.1-1	rna-XR_002832870.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exon-XR_002833185.1-1	GENE_exon-XR_002833185.1-1	rna-XR_002833185.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002833186.1-1	GENE_exon-XR_002833186.1-1	rna-XR_002833186.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002833187.1-1	GENE_exon-XR_002833187.1-1	rna-XR_002833187.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002833188.1-1	GENE_exon-XR_002833188.1-1	rna-XR_002833188.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002833189.1-1	GENE_exon-XR_002833189.1-1	rna-XR_002833189.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002834439.1-1	GENE_exon-XR_002834439.1-1	rna-XR_002834439.1		0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XR_002835161.1-1	GENE_exon-XR_002835161.1-1	rna-XR_002835161.1		0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XR_002835162.1-1	GENE_exon-XR_002835162.1-1	rna-XR_002835162.1		0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XR_002835163.1-1	GENE_exon-XR_002835163.1-1	rna-XR_002835163.1		0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XR_002835239.1-1	GENE_exon-XR_002835239.1-1	rna-XR_002835239.1		0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XR_002835240.1-1	GENE_exon-XR_002835240.1-1	rna-XR_002835240.1		0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XR_002835257.1-1	GENE_exon-XR_002835257.1-1	rna-XR_002835257.1		0	0	0	18	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002835341.1-1	GENE_exon-XR_002835341.1-1	rna-XR_002835341.1		0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002835342.1-1	GENE_exon-XR_002835342.1-1	rna-XR_002835342.1		0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002835343.1-1	GENE_exon-XR_002835343.1-1	rna-XR_002835343.1		0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002835344.1-1	GENE_exon-XR_002835344.1-1	rna-XR_002835344.1		0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002835345.1-1	GENE_exon-XR_002835345.1-1	rna-XR_002835345.1		0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exon-XR_002835367.1-1	GENE_exon-XR_002835367.1-1	rna-XR_002835367.1		0	1	0	359	0	0	0	0	0	0	0	173	0	50	0	32	0	0	0	1	0	0	0	0	0	0	105
